feature_0,feature_1,feature_2,feature_3,feature_4,feature_5,feature_6,feature_7,feature_8,feature_9,feature_10,feature_11,feature_12,feature_13,feature_14,feature_15,feature_16,feature_17,feature_18,feature_19,target
-1.1198657904866511,-2.562035265642457,0.6824270290255052,0.8809474262229531,-0.25569480965144725,-2.704910864823853,-0.09120710333733043,-2.4372797356307547,3.252283662548393,-0.21571913800389883,-0.7059845454594607,2.2533768553522058,-2.6778767612428105,9.469518934474118,-0.15517682191050267,-3.0740279420839474,-1.642258039605463,0.08765881471821842,-5.511183910718653,-1.5255587352033304,0
0.4434244361829599,-0.3761978815294478,0.06183688440810749,3.281014585121401,-1.7673423508581256,0.099104592502951,-0.9010362142775513,-1.1312807329762569,-1.648674298764782,0.3899437814231901,-1.2047735283210437,0.15054126167474327,-1.1299056224451638,2.9901886620308433,-0.8717338452853558,1.038828642199984,0.6117974799578734,0.3662470267050058,-0.19199881251804252,-0.7488588794994315,1
-0.6637456387076315,0.610809175778354,-1.5479686122460456,3.3516278350606985,-1.5065158842971318,1.2151936582118532,0.2493075321262577,0.25404013255548175,-0.43470367003647103,1.0126718313036467,-1.7416282311737339,1.6202549894056246,1.3277777118453225,2.4013371132861625,-0.4525251400246061,-3.2340178888344178,2.2547662842258056,-4.803892536708702,-4.691747765686177,-2.461552257242283,0
-1.57443952105991,-0.30692818738083216,-1.1072787471942576,0.6499110081482843,-1.153161851772616,1.1380684687306082,-1.571971741342255,0.03850598198251373,3.7791417657572706,-0.5279130378439413,2.4264590519540876,0.1140861446073359,-0.8470480141216639,2.7822241363658082,1.481760748094586,-2.3750170145660014,1.1247982147128819,-3.996607455237402,-1.0805548999095544,0.3686101179224668,0
-0.663448235217581,-1.5955818540215705,0.25090249273666676,-2.279951282395469,1.793442835758967,0.29262726218359825,0.8196892331778326,1.0558749812437747,-1.504629722189248,-0.9338537715254205,-1.840375912305248,-0.9114006364220063,1.8987829201348894,-5.234728483675346,-0.7456406135967077,0.7800536419386266,-2.6346153091355946,3.877406987113002,3.5188782464692605,4.0249168201815415,1
0.23123190299470958,-2.2299427033664556,0.7200256095678652,0.7418016285944358,0.02971923199439923,1.8770161695108651,0.9034636089589783,-0.23697849968625895,-0.5275032903107262,0.11042398813640666,2.0913808173684503,0.565486905376682,4.399216964923495,-4.767028949132244,-0.33021941698920393,0.9516673716660877,0.8665249191615413,-6.907140650936054,3.2067231388447954,2.6988511995363185,0
-0.8870154613449865,1.1505751639899027,-0.005198618269796025,1.4328345584874262,0.26858673427723306,1.6136023069356762,0.138756203799238,-0.5391128159287498,-2.1266077650877175,0.6494749983450215,-1.860445006472683,-0.5612290148690279,-1.3959060789556568,0.4172940876889814,0.20376115514975596,0.2709430016128971,-1.423767735031348,4.940285238894614,1.262089792346911,2.3689061010617287,1
-1.0493053884994032,1.2392747069503556,1.7477996339812456,-0.5025656426867144,-0.46255850100258283,1.4222947890879385,0.2359734811451239,0.47146404695877103,-0.7214153241851629,1.3595751389680804,-0.5519289874999935,1.0138074743776027,-2.51586098886402,-2.832973646439676,-1.415750025407499,0.35385843566926056,1.8556715882856358,3.300733724553607,2.296862435548198,0.11390122794277968,1
0.14483138467192208,-0.9766495947066388,-0.5968704228098718,-0.493957114007195,0.16567345373845974,-2.2274809427227593,0.8280045925681218,0.3523342906107747,2.373500401526843,-1.949802024893906,-0.24148031210544074,-2.3874909735902685,-0.2824573074691539,4.638148139261034,2.1069164704047383,-2.5805237614669427,-0.3254540419320078,-1.6143358964345502,-4.4210827147203124,-4.068220049646615,0
0.7913795936149022,0.7653000367348903,-0.26516506859156763,0.493709998371039,-0.16434877686246582,-1.6427124600386707,-0.2229434495685599,0.6077682879072319,-2.5540232223868933,0.22284228225305552,-1.9564414992951698,0.9912762767559884,-0.9788300108018979,-0.3369457292050457,-0.14659211731175986,0.4953621406555261,-0.09883008819151984,4.036683229176944,-0.6304059312793517,-1.3234829270373163,0
0.7073051056639148,0.996646115433734,2.1918875824841977,-1.173711461434598,1.1684633122520025,0.66547871704846,-1.2439873357605595,0.1517354913250618,-4.182879610336572,-0.16042229633668875,-3.933559999543106,-0.05296355810964748,0.9754201458503691,-0.8233864301653347,-0.11724288741233224,0.7387557485334635,-4.36712371661275,7.712974269343473,0.8033445074959416,-1.1444679603584693,0
-0.6529123794732502,1.530177107472309,1.360618099285715,1.7385059080102279,-0.6943208368323525,3.301037154933434,0.8376577822698836,0.3964902086017506,2.2887719865986824,-1.2358536521595043,4.626685763131315,-1.739548900168088,0.2174556175593284,-1.5293208793454274,0.31114015167837566,-2.829106040219659,4.009191310376636,-7.220618408096665,0.5223399924745589,-0.5899435939910246,0
1.820708589924369,-1.2297195746901544,1.3446967311423916,0.022335055815745908,1.4830467283468962,-0.9463742417868908,0.4384495075702696,-0.8112334861104984,1.217932173164204,-1.1488383022693647,1.3823189219118626,0.8904704048627321,-0.21199472225274918,1.2086200301027967,0.8997622026815106,-0.4296824184898257,1.574995202893902,-4.119210031029268,-2.090354555408441,0.37997827020316866,0
-0.44270978206861483,1.1867461491558684,-0.6963198141636201,-0.7624105316121215,-1.38619906721198,1.2027399335906492,0.04030874844322326,1.3090270463681681,2.3910141162646017,-0.37819601899633354,1.8528524381011275,0.030812586879573813,1.5142729216361719,-2.219460077501212,0.23922027851834193,-1.3555819571656058,2.7071763118912626,-5.441855206293565,-0.6033141208883178,-1.7704649937829238,0
-1.0999173582447799,2.9355120982706464,-0.28698707066344353,2.283402414178763,0.16224783697212955,-0.9987670782999489,0.29762222219980883,0.7148069214632334,4.6831122131942555,-0.6610971252085796,-0.9271557258894967,0.5182393097635096,-0.5142839700696918,7.33344403442114,0.645698143831945,6.7597381840298,0.35781202778688326,-1.0698640015582686,1.6528131877428218,-4.662142814389609,1
1.2349085365937245,0.20408628908761894,1.054212726680859,-1.4445194563058061,-0.021867061553523276,0.864119520434415,-1.2997070861778348,-0.6780547361320716,2.968416604766651,-1.1370102212620443,3.9141350528253285,-0.2140329862488127,-2.009835682758851,-0.6725135060202125,1.179594538636602,0.74924484760131,2.9328747435342724,-3.880469202074685,1.1208712797030738,0.7199557303206459,0
-2.2606622918008714,0.1105472051205767,0.8443731849550935,1.3810265025726647,2.8234269029098025,-1.1301707462775519,0.6811304976041874,0.995037235117528,-1.297300914964696,-0.7719639679924276,-1.0018417288563344,0.29064771115924415,1.21664150340795,3.1017001011116063,-0.8642361461807212,1.8443369905894498,-1.533179386726601,-0.24437556422777382,-1.3166392580242787,-1.3544003774470885,0
0.2638494960282141,2.8391395723358563,-1.1618535507284362,1.9545549460681484,-0.04364666078960508,-0.10642392468158446,1.4978140136831695,1.812376902045841,2.373341622308128,2.1818341152543095,0.3222078219849165,0.9584581102432957,1.5573834055285616,3.4949376944116026,0.06006480497845969,1.3400209548356792,-1.0887741677081686,-1.0745468048654157,-0.05215221100295164,-1.4696121588446291,0
1.1655645218948458,1.3694983780561554,-0.40504492801531944,2.422900885938379,-0.7004420777386903,-1.004128095977037,-0.4207934598563559,0.48695433802554905,-1.7392106184029208,-1.5067952697097424,-3.7135553757142583,-1.47509807694161,-0.30783425578934076,3.165841154923693,-0.03139453432794288,1.7202703719115875,-2.64855416430031,6.55040098202505,1.0400390363929395,-2.509334271810843,0
1.5082182613801758,0.8137099286086318,0.29357828208482206,4.488662377791791,0.5731602229885242,-1.3549839533159882,0.248939776936274,-1.0979228098422915,-1.574587622441709,0.5568997777054747,-2.8868246067576653,2.4333870096293144,-2.818661842105259,9.15736320585862,0.5539954277209928,3.498982941864339,-2.9007453376864176,6.256959319558548,0.08171640376168288,-2.4742378828468437,0
-0.49225169083857034,-2.7438639068198194,-0.6939893008294664,2.5978002677506318,0.7292113248755934,0.15164441334817513,0.22029633977049,0.1309392122738573,0.7729793299275761,1.9279762920395982,-0.9905918538907128,1.5092669549543491,0.7447851849460876,5.871780365893799,1.402092761351719,-2.768056360052567,-0.996144582285655,-3.431807575889933,-3.581927351281251,-1.1696820859681947,0
-0.2727375331480987,-0.019277506101244013,0.6003392772719228,0.7929963548079125,0.5325374601935691,-2.004641943068458,-0.864570715568673,-0.2237038421037709,-0.4386079957146335,-0.8712519321873287,-2.649153888648366,0.44924597125802035,-0.882480404835813,0.17559884911434234,0.4279853771639408,2.42137086500348,1.40016243511567,2.7320536936114377,1.529014831830573,-5.255265233358401,0
1.511293743793214,-0.49981527014163996,0.7717425685811736,2.5549179919013443,0.32515127539224054,-0.040551453198400145,-0.2721712269798187,-0.6185042590635313,-1.7312644334481853,0.6908952964583666,-2.9373117182610913,-0.7622757105904816,1.927977579625408,2.965796453034619,0.8792415609286275,1.2867394568443984,-2.616750394224238,1.1675587552691618,-0.39585608022260943,0.3952192524720679,1
0.767328415091785,-3.385120840741837,1.2494348006793548,-2.534063441084828,0.637711740190373,4.150935615923,-0.9694420402856937,-0.8978339689672823,3.500355466236847,1.340004507362011,-2.8001857469558904,-0.47299313765912354,-0.442062733876352,11.027441981903628,-0.7072495045566137,2.1007911329154734,-3.4542832758898645,-5.034734788613537,-4.922042668657921,0.6209213110827654,1
0.0006578567221703546,1.6652691712681074,-0.3571007987756031,-1.1420816191080942,-0.25955938410411533,0.27587621912787585,-0.036037822085733015,0.517748821710884,-1.0365207515127262,0.6484644571751289,1.1293204852484418,0.41350805021403414,3.0424841734170864,-3.202958007826009,1.5639106603480764,-0.5084886107260438,-0.15945994853896517,-3.1902486538436916,-1.9202638891885284,2.460221683078115,0
-0.011350013296091406,-2.134361110762337,1.6910531332380374,-2.7314324620163073,0.48712408506625887,-4.976123049435337,0.21289602758184567,2.1483557557329584,-4.328808270653669,-1.6376026345920927,-4.308550588990386,-0.8126073768191562,1.2406149406177691,-7.202435529731426,0.8342919821936877,-1.1705945165001417,2.2502670363261235,2.651930331012597,-2.5306076165551197,-3.911584644298613,0
0.5326209493173246,-1.6160430156974255,-1.8656340607097586,-0.08737367817154906,1.2785756758338402,-1.0250236773743078,-2.041139088154845,2.589022369789041,1.477666229588816,-1.707340551194603,3.8624385846088796,-1.3598331059740967,-1.042388508891667,-0.6583570837986739,1.147706484767214,-1.25535224028531,3.0047179468542304,-5.458546457803565,-1.2701678513861379,1.9864577092641302,0
1.1015157951094687,1.0324623118220841,0.7547950948848342,4.880378334719685,0.5849859917152077,-2.9032824574213087,-1.3549705128849732,0.5199264394387842,1.7322190116425649,1.6768595421940247,1.2088098496993207,0.8293846034181037,-0.9451895366371967,9.928547215774815,0.6162953416615221,1.8953229591517387,-1.2835489247473864,-1.8166572124854854,-3.2862870910308217,0.5468321328413093,0
-0.2762605456016695,-0.14650547042159578,-0.05987275008471035,0.15232600709205868,-0.22021682325148387,5.172774528535988,0.6058545279621201,0.3744717990104335,-3.790735896092037,1.3291420609729205,-2.663313585533229,0.11602191222892805,-1.8024507924346735,2.3241082181823827,0.04067710311783382,1.179572768103459,-3.7087203406883233,4.6615187567150045,0.3933573824802782,6.536826959213484,1
